0.85A 3-5m,,1.63A 3-5m,,2.94A 3-5m,,4.4A 3-5m,,12A 3-5m,,17A 3-5m,,34A 3-5m,,51A 3-5m,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.0519154976745115,12.901565897131013,3.059083150268287,12.810219232379145,3.091337586940277,12.704842318576063,3.120008197315379,12.522781242115837,3.0864596011472907,12.326915505355213,3.0537074108229554,12.112070687696411,3.0626669765651746,11.696777142642258,3.057291237119843,11.366101850868132
3.137927328799818,12.901125663149397,3.1164243710184913,12.811402075757579,3.120008197315379,12.70480176025818,3.148678807690481,12.522483781356044,3.1164243710184913,12.325507073225962,3.082378021198058,12.10692290883335,3.091337586940277,11.690190710104499,3.083518329565249,11.357707420855132
3.1665979391749204,12.900694613119812,3.1450949813935933,12.81104295841173,3.148678807690481,12.704976999991501,3.1773494180655835,12.521991074740399,3.1450949813935933,12.325240440759199,3.109512706017351,12.100732627307465,3.1178579015372465,11.683978029664257,3.121847266072993,11.352881579355737
3.1952685495500224,12.900612950411224,3.1737655917686958,12.810868810824052,3.1773494180655835,12.705285828994619,3.2060200284406855,12.522248523255133,3.1737655917686958,12.325343747808786,3.1340875149102954,12.097929188718178,3.1293261456872874,11.677265901091152,3.1463322547579953,11.354892767679376
3.2239391599251244,12.900870398925958,3.2024362021437978,12.810817976408494,3.2060200284406855,12.70571797116985,3.234690638815788,12.522382658597751,3.2024362021437978,12.325005182658288,3.1612221997295884,12.096743366760707,3.1540213635589898,11.677687356051257,3.159984926365187,11.348448446456988
3.252609770300227,12.901004534268575,3.2311068125188998,12.810890455165053,3.234690638815788,12.706037076270643,3.26336124919089,12.522331824182192,3.2311068125188998,12.324584408726379,3.1898928101046904,12.0947092454936,3.1773826016424067,11.674296688766265,3.1838548418871078,11.348974606996444
3.281280380675329,12.900953699853016,3.259777422894002,12.811055418800699,3.26336124919089,12.705986241855085,3.2920318595659923,12.522280989766633,3.259777422894002,12.324379432845673,3.218563420479793,12.092839541789315,3.2042281152922416,11.672993884036446,3.201306517767605,11.343996840244657
3.309950991050431,12.900902865437457,3.288448033269104,12.81100458438514,3.2920318595659923,12.705976511830231,3.3207024699410943,12.522230155351075,3.288448033269104,12.323701756471854,3.247234030854895,12.09138088199209,3.232898725667344,11.671257769601954,3.226318079104955,11.343512238981157
3.338621601425533,12.900852031021898,3.3171186436442066,12.810953749969581,3.3207024699410943,12.705977057903056,3.3493730803161963,12.522179320935516,3.3171186436442066,12.323188497660857,3.2759046412299972,12.08998387878092,3.261569336042446,11.669490826874435,3.25202276426884,11.340541164594226
3.367292211800635,12.90080119660634,3.3457892540193086,12.810502147744643,3.3493730803161963,12.705833738608408,3.3780436906912987,12.522128486519957,3.3457892540193086,12.322623858361476,3.3045752516050992,12.088545771179044,3.2902399464175485,11.667292288044505,3.2773381717487524,11.340621576641984
3.395962822175737,12.900329042186048,3.374459864394411,12.810451313329084,3.3780436906912987,12.705875389071938,3.4067143010664007,12.522077652104398,3.374459864394411,12.322110599550479,3.3332458619802017,12.087169320163229,3.318477029418027,11.665533738184045,3.288806415898793,11.333005151473355
3.4246334325508396,12.90004185752393,3.403130474769513,12.810801246722905,3.4067143010664007,12.705896487340114,3.4353849114415027,12.521811019637635,3.403130474769513,12.321617892934835,3.3619164723553037,12.085720936463677,3.3462227813939323,11.662864470167879,3.3153267304957628,11.326060812878552
3.4533040429259416,12.900052679694431,3.431801085144615,12.810750412307346,3.4353849114415027,12.705845652924555,3.464055521816605,12.521482730584813,3.431801085144615,12.321279327784337,3.3905870827304057,12.084560283499066,3.3722020538273716,11.661248485092765,3.3465798039377397,11.320678754173382
3.4819746533010436,12.901306909683777,3.4604716955197174,12.810576264719671,3.464055521816605,12.705794818508997,3.4927261321917067,12.52099002396917,3.4604716955197174,12.320653031898898,3.419257693105508,12.08369763736707,3.392844893297445,11.656345124454011,3.372113311461925,11.323895121156333
3.5106452636761456,12.90345516017097,3.489142305894819,12.81015549078776,3.4927261321917067,12.705743984093438,3.521396742566809,12.5203328997907,3.489142305894819,12.320519988701928,3.44792830348061,12.082773334649016,3.416803551184813,11.656236877539012,3.385765983069116,11.317466458749452
3.5401521001871883,12.905679341256874,3.5178129162699214,12.810104656372202,3.521396742566809,12.705693149677879,3.550067352941911,12.519418873170324,3.5178129162699214,12.32046915428637,3.476598913855712,12.08182847973561,3.43425522706531,11.65075870950907,3.4116565131371086,11.316665394548398
3.569811581151617,12.907646044777705,3.5464835266450234,12.810053821956643,3.550067352941911,12.70564231526232,3.5787379633170135,12.518371257280153,3.5464835266450234,12.32041831987081,3.505269524230814,12.08057534189191,3.458028177590021,11.651365780805595,3.439402265113014,11.31382640517706
3.5966570948014525,12.907443924287891,3.5751541370201254,12.810167405103908,3.5787379633170135,12.705591480846762,3.6074085736921155,12.5172722609016,3.5751541370201254,12.320367485455252,3.533940134605916,12.079281099657505,3.473666692340077,11.645658173499598,3.465250130582234,11.313011525737734
3.625327705176555,12.907629440118889,3.603824747395228,12.810116570688349,3.6074085736921155,12.705540646431203,3.636079184067218,12.516080779643959,3.603824747395228,12.320316651039693,3.562177217606395,12.078044310369389,3.4998937847854825,11.645104406013703,3.484363870832303,11.307935497534134
3.6539983155516573,12.907362807652126,3.6324953577703303,12.81003490797976,3.636079184067218,12.705489812015644,3.6647497944423204,12.51471460472582,3.6324953577703303,12.320265816624135,3.5899229695823007,12.075947851926928,3.5285643951605845,11.64306000864892,3.5138308870511574,11.300502729342547
3.6826689259267593,12.907311973236567,3.6611659681454327,12.809521649168763,3.6647497944423204,12.705438977600085,3.6934204048174224,12.513389534198385,3.6611659681454327,12.320214982208576,3.6160924604884213,12.075085076082619,3.557235005535687,11.641313618116753,3.5411077871996923,11.295510421273425
3.7113395363018613,12.907261138821008,3.6898365785205343,12.809470814753205,3.6934204048174224,12.705388143184527,3.7220910151925244,12.512321366112861,3.6898365785205343,12.320164147793017,3.638146776161576,12.07144143380877,3.585905615910789,11.639382257826409,3.5747559340982495,11.290091205605933
3.7400101466769637,12.90721030440545,3.7185071888956367,12.809419980337646,3.7220910151925244,12.705337308768968,3.750761625567627,12.511767002911158,3.7185071888956367,12.320113313377458,3.662491983875281,12.072106528817487,3.6145762262858914,11.63732758436395,3.61333895292149,11.28608982350327
3.7686807570520657,12.907159469989892,3.747177799270739,12.809369145922087,3.750761625567627,12.705286474353409,3.7794322359427293,12.511253744100161,3.747177799270739,12.31951784578505,3.6831348233453545,12.068044986100386,3.6432468366609934,11.635427052366637,3.6396630103641057,11.285727526642495
3.7973513674271677,12.907108635574334,3.7758484096458416,12.809318311506528,3.7794322359427293,12.70523563993785,3.808102846317831,12.511130977000867,3.7758484096458416,12.319220385025258,3.7071041052237215,12.069934842148353,3.6696596364690564,11.634519495219926,3.667900093364585,11.283529093504079
3.82602197780227,12.907057801158775,3.804519020020943,12.80926747709097,3.808102846317831,12.705184805522292,3.8367734566929332,12.51095682941319,3.804519020020943,12.318645469628201,3.7227426199737765,12.064720487530824,3.69030247593913,11.629971276516871,3.69564584534049,11.280308231083605
3.8546925881773717,12.907006966743216,3.8331896303960455,12.80921664267541,3.8367734566929332,12.705133971106733,3.8654440670680352,12.510905994997632,3.8331896303960455,12.31799862154741,3.746580494887924,12.066517954676138,3.714271757817497,11.630120100045056,3.7217326325628357,11.279788349257995
3.883363198552474,12.907295243550978,3.8618602407711475,12.809165808259852,3.8654440670680352,12.705083136691174,3.894114677443137,12.510978473754191,3.8618602407711475,12.317218184196827,3.7656942351379925,12.062318820140927,3.7299102725675524,11.624292916329736,3.7338199012550666,11.271371159290755
3.9120338089275766,12.907234133037743,3.8905308511462495,12.809114973844293,3.894114677443137,12.705032302275615,3.9227852878182397,12.510968743729338,3.8905308511462495,12.316561060018358,3.791975627981836,12.062422938025918,3.7539870692348254,11.626043873113826,3.758078604257106,11.264372786263564
3.9407044193026786,12.907173022524509,3.919201461521352,12.809064139428735,3.9227852878182397,12.704981467860057,3.951455898193342,12.510917909313779,3.919201461521352,12.31585255535151,3.820646238356938,12.061200628475248,3.7654553133848667,11.619216652246745,3.7883918016849485,11.260462077465066
3.9693750296777806,12.906495346150688,3.947872071896454,12.809013305013178,3.951455898193342,12.704930633444498,3.9801265085684436,12.51086707489822,3.947872071896454,12.315154326782338,3.84931684873204,12.059957766729225,3.78953211005214,11.620614858623325,3.814912116281918,11.26351021625081
3.9962065712952697,12.9075002612363,3.976542682271556,12.808962470597619,3.9801265085684436,12.704879799028939,4.008797118943546,12.510816240482661,3.976542682271556,12.314507478701547,3.8779874591071426,12.058858770350673,3.8051706248021953,11.615116510033648,3.8263803604319584,11.256715878896294
4.0267162504279845,12.908222822705973,4.005213292646658,12.80891163618206,4.008797118943546,12.70482896461338,4.0374677293186485,12.510765406067103,4.005213292646658,12.314014772085901,3.9066580694822446,12.057523423725561,3.8313977172476017,11.61463374104079,3.852900675028928,11.256113947787375
4.055386860803087,12.90829530146253,4.033883903021761,12.808860801766501,4.0374677293186485,12.704778130197822,4.066138339693751,12.510714571651544,4.033883903021761,12.313707035228433,3.9353286798573466,12.056126420514392,3.8600683276227037,11.612733209043476,3.8807350592680896,11.254158722459884
