0.85A 2-3m,,1.63A 2-3m,,2.94A 2-3m,,4.4A 2-3m,,12A 2-3m,,17A 2-3m,,34A 2-3m,,51A 2-3m,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.052121385024715,12.098517724150634,2.0365575326068757,12.20738089598849,2.0323930550891767,12.320274927869862,2.0346635188205777,12.470800303711695,2.044710026730505,12.655177000271937,2.0458378421231025,12.861740373793209,2.046192298389347,13.229486576401134,2.0432277550716638,13.513791371702766
2.0758377315661845,12.099251515390753,2.0595327433189237,12.203371250997831,2.0580504716600823,12.315457862926216,2.0595327433189237,12.466605754976007,2.0684263732719748,12.656172859812099,2.0684263732719748,12.865329570076405,2.069908644930817,13.231412778406451,2.0669441016131334,13.52229548803916
2.099554078107654,12.098937033430701,2.0832490898603933,12.203554698807862,2.0817668182015514,12.315562690246233,2.0832490898603933,12.467221615481108,2.092142719813445,12.656343204207127,2.092142719813445,12.866561291086608,2.0936249914722866,13.23348311797679,2.090660448154603,13.52540099739467
2.1232704246491236,12.098399793415615,2.106965436401863,12.203397457827835,2.1054831647430214,12.31511717413616,2.106965436401863,12.46735264963113,2.1158590663549144,12.65659216909217,2.1158590663549144,12.867714391606796,2.1173413380137562,13.235042424362046,2.1143767946960725,13.52795616332009
2.146986771190593,12.09855703439564,2.130681782943333,12.203476078317848,2.129199511284491,12.314462003386053,2.130681782943333,12.46753609744116,2.1395754128963835,12.65745699448231,2.1395754128963835,12.868631630656948,2.141057684555226,13.236313455617255,2.138093141237542,13.530249260945466
2.1707031177320624,12.09898944709071,2.154398129484802,12.203397457827835,2.15291585782596,12.313819936050947,2.154398129484802,12.468191268191267,2.163291759437853,12.658295613042448,2.163291759437853,12.869640593612113,2.164774031096695,13.237348625402424,2.1618094877790113,13.5322802902708
2.194419464273532,12.09898944709071,2.1781144760262716,12.203594009052868,2.1766322043674298,12.312955110660806,2.1781144760262716,12.46850575015132,2.1870081059793227,12.6592259555076,2.1870081059793227,12.870623349737274,2.1884903776381646,13.238357588357589,2.185525834320481,13.533826493241053
2.2181358108150016,12.09898944709071,2.201830822567741,12.203554698807862,2.2003485509088994,12.312142698930671,2.201830822567741,12.468872645771379,2.2107244525207923,12.660130091142749,2.2107244525207923,12.871645416107441,2.212206724179634,13.239667929857804,2.2092421808619505,13.535477523531323
2.2418521573564707,12.09898944709071,2.225547169109211,12.203633319297875,2.224064897450369,12.311304080370535,2.225547169109211,12.469147817486425,2.234440799062262,12.661073537022903,2.234440799062262,12.872850930287639,2.2359230707211033,13.241187925998053,2.2329585274034196,13.537233381141611
2.2655685038979403,12.09898944709071,2.2473224456212444,12.202389118844813,2.247781243991838,12.31036063449038,2.2492635156506804,12.469658850671507,2.258157145603731,12.662095603393071,2.258157145603731,12.874043341052834,2.259639417262573,13.243087921173366,2.256674873944889,13.539565789011995
2.28928485043941,12.09898944709071,2.2741327401490263,12.201696925747557,2.2714975905333077,12.309561326175249,2.2729798621921495,12.46973747116152,2.2818734921452006,12.66313077317824,2.2818734921452006,12.874947476687984,2.2833557638040425,13.244974812933675,2.279699493712233,13.542447666751467
2.3130011969808795,12.09898944709071,2.296696208733619,12.203725043202889,2.2952139370747773,12.308814431520126,2.296696208733619,12.4702222975166,2.3055898386866702,12.663995598568382,2.3055898386866702,12.875969543058151,2.307072110345512,13.247189290069038,2.3018347504842707,13.546626782576151
2.336717543522349,12.09898944709071,2.3204125552750883,12.203515388562854,2.318930283616247,12.307949606129984,2.3204125552750883,12.470602296551663,2.3293061852281394,12.66483421712852,2.3293061852281394,12.876664024053264,2.3307884568869817,13.249561008184427,2.3248593702516143,13.549655418563649
2.3604338900638187,12.09898944709071,2.344128901816558,12.203214010017806,2.3426466301577165,12.307058573909838,2.344128901816558,12.47070712387168,2.353022531769609,12.665568008368641,2.353022531769609,12.877332298218374,2.3545048034284513,13.252889275594974,2.348575716793084,13.553271961104242
2.384150236605288,12.09898944709071,2.3678452483580275,12.203449871487845,2.3663629766991856,12.306757195364789,2.3678452483580275,12.470903675096713,2.3767388783110786,12.665790766423678,2.3767388783110786,12.877882641648466,2.3782211499699204,13.255457544935394,2.372292063334553,13.555984368009687
2.4078665831467574,12.09898944709071,2.391561594899497,12.203397457827835,2.390079323240655,12.305997197294664,2.391561594899497,12.470916778511715,2.400455224852548,12.665895593743695,2.400455224852548,12.878577122643579,2.40193749651139,13.257658918655755,2.3960084098760226,13.558277465635063
2.4315829296882265,12.09898944709071,2.4152779414409666,12.203449871487845,2.413795669782125,12.30591857680465,2.4152779414409666,12.470916778511715,2.4241715713940177,12.665895593743695,2.4241715713940177,12.87907505241366,2.425653843052859,13.259860292376116,2.4197247564174917,13.560439529110417
2.455299276229696,12.09898944709071,2.4389942879824362,12.20348918173285,2.437512016323594,12.30591857680465,2.4389942879824362,12.470916778511715,2.4478879179354873,12.665895593743695,2.4478879179354873,12.879572982183742,2.4493701895943287,13.26194373536146,2.4434411029589613,13.562274007210718
2.4790156227711657,12.098635654885653,2.462710634523906,12.202860217812747,2.4612283628650635,12.30591857680465,2.462710634523906,12.470916778511715,2.471604264476957,12.665895593743695,2.471604264476957,12.880372290498872,2.4730865361357983,13.263725799801751,2.467157449500431,13.563833313595975
2.5027319693126353,12.098543930980638,2.486426981065375,12.20158918655754,2.484944709406533,12.30591857680465,2.486426981065375,12.470916778511715,2.495320611018426,12.665895593743695,2.495320611018426,12.88072608270393,2.496802882677268,13.265036141301966,2.4908737960419005,13.565405723396232
2.526448315854105,12.098570137810642,2.5101433276068446,12.199348502592171,2.5086610559480027,12.30591857680465,2.5101433276068446,12.470916778511715,2.5190369575598957,12.665895593743695,2.5190369575598957,12.881381253454038,2.5205192292187375,13.266189241822154,2.51459014258337,13.567384339061556
2.5501646623955745,12.098570137810642,2.5338596741483137,12.197120922041806,2.5323774024894723,12.30591857680465,2.5338596741483137,12.470916778511715,2.542753304101365,12.665895593743695,2.542753304101365,12.881957803714133,2.544235575760207,13.267224411607325,2.5383064891248397,13.570070539136998
2.573881008937044,12.098570137810642,2.5575760206897833,12.196924370816774,2.556093749030942,12.30591857680465,2.5575760206897833,12.470916778511715,2.5664696506428344,12.665895593743695,2.5664696506428344,12.882534353974227,2.5679519223016767,13.268390615542515,2.5620228356663093,13.573791908997608
2.5975973554785132,12.098570137810642,2.581292367231253,12.197736782546906,2.5798100955724115,12.30591857680465,2.581292367231253,12.470916778511715,2.590185997184304,12.665895593743695,2.590185997184304,12.883307455459354,2.591668268843146,13.269831991192753,2.585739182207779,13.577107072993151
2.621313702019983,12.098570137810642,2.6050087137727225,12.197736782546906,2.6035264421138806,12.305839956314639,2.6050087137727225,12.470916778511715,2.6139023437257736,12.665895593743695,2.6139023437257736,12.883504006684387,2.6153846153846154,13.271614055633044,2.609455528749248,13.58099878724879
2.645030048561452,12.098570137810642,2.628725060314192,12.197736782546906,2.62724278865535,12.304988234339499,2.628725060314192,12.470916778511715,2.637618690267243,12.665895593743695,2.637618690267243,12.88408055694448,2.639100961926085,13.273291292753319,2.6331718752907176,13.584130503434304
2.6687463951029216,12.098570137810642,2.6524414068556617,12.197736782546906,2.6509591351968194,12.303874444064316,2.6524414068556617,12.470916778511715,2.6613350368087128,12.665895593743695,2.6613350368087128,12.884421245734536,2.662817308467554,13.275387839153664,2.6568882218321868,13.586476014719688
2.692462741644391,12.098570137810642,2.6761577533971312,12.197736782546906,2.674675481738289,12.302603412809107,2.6761577533971312,12.470916778511715,2.6850513833501823,12.665895593743695,2.6850513833501823,12.884971589164627,2.6865336550090237,13.27756300604402,2.6806045683736563,13.588716698685056
2.7161790881858607,12.098570137810642,2.699874099938601,12.197736782546906,2.6983918282797585,12.301306174723894,2.699874099938601,12.470916778511715,2.7087677298916515,12.665895593743695,2.7087677298916515,12.885364691614692,2.7102500015504933,13.280642308569526,2.704320914915126,13.591009796310432
2.7398954347273303,12.098570137810642,2.72359044648007,12.197736782546906,2.722108174821228,12.30029721176873,2.72359044648007,12.470916778511715,2.7324840764331215,12.665895593743695,2.7324840764331215,12.885888828214778,2.733966348091963,13.283538163285,2.7280372614565955,13.59251668903568
